,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,blockedX,blockedY,isShot,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,cardType.value,cardType.displayName,venue
10,1388181375.0,5.0,0,13.0,67,56.6,85.0,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 100, 55]",True,1,FirstHalf,8,Interception,1,Successful,94868.0,,,,,,,,,,,,,Camp Nou
11,2070459576.0,908.0,0,14.0,67,55.2,93.4,0,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '947'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]",[54],False,1,FirstHalf,45,Challenge,0,Unsuccessful,94868.0,,,,,,,,,,,,,Camp Nou
12,1770940841.0,947.0,0,14.0,65,44.8,6.6,0,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '908'}]","[90, 53]",True,1,FirstHalf,3,TakeOn,1,Successful,95953.0,,,,,,,,,,,,,Camp Nou
13,1963160145.0,9.0,0,15.0,65,41.6,7.1,0,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,95953.0,,,,,,,,,,,,,Camp Nou
14,1290668994.0,10.0,0,16.0,65,41.1,7.1,0,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.4'}]","[90, 116, 29, 34, 36, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,95953.0,30.9,20.3,,,,,,,,,,,Camp Nou
15,1545183088.0,11.0,0,19.0,65,27.0,29.2,0,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '72.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 36, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,12712.0,30.2,72.1,,,,,,,,,,,Camp Nou
16,2068920587.0,12.0,0,25.0,65,32.9,71.1,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.8'}]","[90, 116, 29, 34, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,89931.0,31.8,31.2,,,,,,,,,,,Camp Nou
17,1260575783.0,13.0,0,30.0,65,35.9,24.1,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.9'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,12712.0,57.4,23.9,,,,,,,,,,,Camp Nou
18,1444956539.0,14.0,0,31.0,65,57.5,23.9,0,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,11119.0,57.5,31.6,,,,,,,,,,,Camp Nou
19,1718146242.0,15.0,0,32.0,65,57.5,31.6,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.3'}]","[90, 119, 28, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,22732.0,64.3,22.7,,,,,,,,,,,Camp Nou
20,1344969251.0,6.0,0,33.0,67,37.8,74.8,0,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,89856.0,44.8,74.1,,,,,,,,,,,Camp Nou
21,2107466774.0,7.0,0,34.0,67,44.8,74.1,0,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,33724.0,,,,,,,,,,,,,Camp Nou
22,1512361583.0,8.0,0,35.0,67,43.6,71.2,0,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,33724.0,41.6,67.0,,,,,,,,,,,Camp Nou
23,1395790330.0,9.0,0,36.0,67,42.1,67.2,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.9'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,125629.0,52.5,57.0,,,,,,,,,,,Camp Nou
24,1229692255.0,10.0,0,37.0,67,53.3,57.3,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.5'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 117, 119, 28, 34, 36, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,84190.0,48.4,65.5,,,,,,,,,,,Camp Nou
25,1947103359.0,948.0,0,38.0,65,52.0,34.0,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 100, 55]",True,1,FirstHalf,8,Interception,1,Successful,44721.0,,,,,,,,,,,,,Camp Nou
26,1458217597.0,16.0,0,39.0,65,48.6,36.3,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '224'}]","[90, 69]",True,1,FirstHalf,50,Dispossessed,1,Successful,44721.0,,,,,,,,,,,,,Camp Nou
27,1188363536.0,224.0,0,39.0,67,51.4,63.7,0,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '16'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 141]",True,1,FirstHalf,7,Tackle,0,Unsuccessful,33724.0,,,,,,,,,,,,,Camp Nou
28,2099648359.0,11.0,0,42.0,67,51.5,55.2,0,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.9'}]","[90, 116, 29, 34, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,33724.0,45.9,15.3,,,,,,,,,,,Camp Nou
29,1388523239.0,12.0,0,45.0,67,46.9,13.2,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,71293.0,56.0,4.4,,,,,,,,,,,Camp Nou
30,1276705961.0,13.0,0,48.0,67,55.6,4.6,0,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.7'}]","[90, 116, 29, 34, 36, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,9446.0,29.5,22.7,,,,,,,,,,,Camp Nou
31,1319921048.0,14.0,0,50.0,67,34.5,32.2,0,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.4'}]","[90, 116, 29, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,20769.0,38.4,37.3,,,,,,,,,,,Camp Nou
32,1433907710.0,15.0,0,51.0,67,38.5,37.3,0,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}]","[90, 116, 29, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,39935.0,41.6,40.0,,,,,,,,,,,Camp Nou
33,1924507409.0,16.0,0,53.0,67,44.4,31.6,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.8'}]","[90, 118, 116, 29, 123, 204, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,125629.0,67.8,2.3,,,,,,,,,,,Camp Nou
34,2039321493.0,17.0,0,57.0,67,69.6,3.8,0,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,71293.0,67.1,18.2,,,,,,,,,,,Camp Nou
35,1977620317.0,18.0,1,1.0,67,68.8,21.0,1,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '18'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.9'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[90, 119, 28, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,33724.0,69.9,18.5,,,,,,,,,,,Camp Nou
36,1958044345.0,18.0,1,1.0,65,32.5,76.6,1,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '18'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 59]",True,1,FirstHalf,74,BlockedPass,1,Successful,9486.0,,,,,,,,,,,,,Camp Nou
37,1271788476.0,19.0,1,2.0,65,23.3,55.2,1,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,22732.0,,,,,,,,,,,,,Camp Nou
38,1638539296.0,20.0,1,3.0,65,22.6,53.4,1,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.9'}]","[90, 116, 29, 35, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,22732.0,26.7,24.9,,,,,,,,,,,Camp Nou
39,1649459014.0,21.0,1,13.0,65,68.3,2.8,1,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '19'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 52]",True,1,FirstHalf,3,TakeOn,0,Unsuccessful,296363.0,,,,,,,,,,,,,Camp Nou
40,1168969572.0,19.0,1,13.0,67,31.7,97.2,1,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '21'}]","[90, 142]",True,1,FirstHalf,7,Tackle,1,Successful,89856.0,,,,,,,,,,,,,Camp Nou
41,1097623791.0,23.0,1,23.0,65,72.2,0.0,1,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.5'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '50.4'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[90, 211, 34, 36, 215]",True,1,FirstHalf,1,Pass,1,Successful,296363.0,50.4,8.5,,,,,,,,,,,Camp Nou
42,1670327886.0,24.0,1,27.0,65,53.9,23.4,1,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.7'}]","[90, 116, 29, 34, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,12712.0,46.7,59.9,,,,,,,,,,,Camp Nou
43,1138467977.0,25.0,1,30.0,65,55.5,70.9,1,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.2'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,89931.0,63.7,78.2,,,,,,,,,,,Camp Nou
44,1785480922.0,26.0,1,33.0,65,64.9,85.0,1,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.9'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,9486.0,67.5,96.9,,,,,,,,,,,Camp Nou
45,2077744240.0,27.0,1,36.0,65,67.0,93.2,1,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '80.8'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,44288.0,55.9,80.8,,,,,,,,,,,Camp Nou
46,1354611179.0,28.0,1,38.0,65,55.5,75.4,1,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}]","[90, 116, 126, 34, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,89931.0,48.3,25.6,,,,,,,,,,,Camp Nou
47,1733697488.0,29.0,1,43.0,65,54.3,27.4,1,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '29.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,12712.0,69.4,29.2,,,,,,,,,,,Camp Nou
48,1192345352.0,30.0,1,45.0,65,67.8,32.1,1,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.1'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,22732.0,63.9,48.8,,,,,,,,,,,Camp Nou
49,1383034422.0,31.0,1,48.0,65,63.9,43.3,1,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,11119.0,68.1,46.9,,,,,,,,,,,Camp Nou
50,1421638822.0,22.0,1,52.0,67,31.0,56.8,1,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '32'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[63],False,1,FirstHalf,4,Foul,0,Unsuccessful,20769.0,,,,,,,,,,,,,Camp Nou
51,1785594903.0,32.0,1,52.0,65,69.0,43.2,1,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '22'}]","[90, 62]",True,1,FirstHalf,4,Foul,1,Successful,22221.0,,,,,,,,,,,,,Camp Nou
52,1405266781.0,23.0,2,34.0,67,17.6,53.6,2,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '33'}, {'type': {'value': 94, 'displayName': 'OutfielderBlock'}}]","[90, 57]",True,1,FirstHalf,10,Save,1,Successful,125629.0,,,,,,,,,,,,,Camp Nou
53,1725293294.0,33.0,2,34.0,65,72.8,43.5,2,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 18, 'displayName': 'OutOfBoxCentre'}}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 26, 'displayName': 'DirectFreekick'}}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '44.8'}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '82.3'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '23'}, {'type': {'value': 82, 'displayName': 'Blocked'}}]","[90, 9, 2, 5, 10, 12]",True,1,FirstHalf,15,SavedShot,1,Successful,11119.0,,,82.3,44.8,True,,,,,,,,Camp Nou
