id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
3348,Florian Sotoca,19,1606,6,7.336750898510218,6,5.970074782148004,49,38,3,0,F M S,Lens,5,5.0564638040959835,14.385646469891071,5.737817347049713
3530,Andy Delort,14,785,6,5.207538418471813,1,1.8291566893458366,26,11,0,0,F S,Nice,3,2.9272494576871395,5.0475565902888775,0.8744984418153763
5656,Nicolas Pepe,16,1268,6,7.686647899448872,0,1.8377003725618124,42,19,2,0,F M S,Nice,3,5.406361915171146,7.73450580984354,2.34619552642107
6401,Amine Gouiri,18,1447,6,7.200594928115606,1,2.391879817470908,42,23,1,0,F M,"Nice,Rennes",6,7.200594928115606,11.449989328160882,3.558682968840003
9662,Dango Ouattara,18,1560,6,5.998499842360616,5,3.9760129787027836,51,23,1,1,F M,Lorient,6,5.998499842360616,8.887538649141788,2.318863892927766
10536,Tetê,17,1117,6,4.893394362181425,2,1.6350069120526314,30,10,3,0,F M S,Lyon,6,4.893394362181425,8.9201088398695,2.8950102515518665
3746,Gaetan Laborde,18,1323,5,3.853317905217409,1,2.5336401043459773,37,20,0,0,F M S,"Nice,Rennes",5,3.853317905217409,7.72734359651804,3.0292753726243973
3799,Wesley Said,15,476,5,3.2355255112051964,0,0.42566570825874805,21,6,2,0,F S,Lens,5,3.2355255112051964,5.550202229991555,2.7908190339803696
6454,Mohamed Youcef Belaïli,15,906,5,4.999649511650205,4,2.550776921212673,26,18,3,0,F M S,"Ajaccio,Brest",1,1.1991765331476927,3.6874528266489506,1.5458081234246492
7169,Moses Simon,17,1432,5,4.342523120343685,2,3.233224641531706,22,31,2,0,F M,Nantes,4,3.5824301168322563,5.615214109420776,1.388430519029498
9691,Nuno Tavares,16,1222,5,2.533260020427406,0,2.1358705535531044,30,14,4,1,D S,Marseille,5,2.533260020427406,6.84270752966404,4.168888680636883
10796,Zakaria Aboukhlal,19,1318,5,5.13476188480854,4,1.9804456988349557,41,8,2,0,D F M S,Toulouse,5,5.13476188480854,8.102899990975857,1.73164576664567
10831,Mostafa Mohamed,19,1010,5,4.006024978123605,2,1.5187841104343534,31,12,0,0,F S,Nantes,5,4.006024978123605,5.951408587396145,0.7693517040461302
1734,Sofiane Boufal,13,846,4,3.184472903609276,3,3.6221962198615074,23,28,1,1,F M S,Angers,2,1.6642823852598667,6.146629050374031,2.4508719407022
2897,Aleksandr Golovin,18,1245,4,1.8677317071706057,5,2.9377439841628075,28,33,2,0,F M S,Monaco,4,1.8677317071706057,7.143907071091235,4.1043234737589955
3721,Romain Del Castillo,11,610,4,3.852917678654194,3,1.3381102085113525,19,11,2,0,F M S,Brest,1,1.5726323351264,4.2658751308918,1.982763435691595
3749,Jonathan Bamba,16,1352,4,3.728916997089982,3,3.5592710115015507,34,26,3,0,F M S,Lille,4,3.728916997089982,10.588427007198334,4.367222510278225
5657,Karl Toko Ekambi,19,1363,4,5.533166605047882,2,3.769215543754399,41,26,1,0,F M S,Lyon,4,5.533166605047882,11.742459412664175,4.282084120437503
8056,Arnaud Kalimuendo Muinga,14,970,4,2.9072128757834435,1,1.006264528259635,20,6,0,0,F S,Rennes,4,2.9072128757834435,5.059970900416374,1.7371993381530046
9068,Komnen Andric,19,1154,4,4.420766152441502,2,0.745820190757513,27,12,3,0,F S,Clermont Foot,3,2.9005762115120888,3.079521095380187,1.1198707092553377
10783,Muhammed-Cham Saracevic,19,924,4,2.4454248007386923,2,0.8424759972840548,22,17,1,0,M S,Clermont Foot,3,1.6853298004716635,3.9060520697385073,1.9943997375667095
10793,Rafael Ratão,15,1020,4,3.6072619259357452,1,1.7687372975051403,14,16,1,0,F M S,Toulouse,4,3.6072619259357452,7.2807858772575855,3.1935491655021906
10794,Thijs Dallinga,18,1045,4,5.418845944106579,1,1.6198717877268791,21,14,4,0,F S,Toulouse,4,5.418845944106579,7.1258626617491245,1.6136455284431577
10798,Brecht Dejaegere,16,1070,4,2.078342719003558,1,0.631008611060679,16,6,4,0,M S,Toulouse,4,2.078342719003558,4.382919419556856,2.9378735162317753
10920,Junya Ito,16,1280,4,3.70819278806448,1,4.314808823168278,20,26,1,1,F M S,Reims,4,3.70819278806448,8.498126354068518,2.3683201149106026
342,Sead Kolasinac,15,783,3,2.281268760561943,1,0.798719733953476,9,4,1,0,D S,Marseille,3,2.281268760561943,3.8584278859198093,2.147016230970621
592,Ross Barkley,12,541,3,2.9829225931316614,0,0.585250299423933,20,10,1,0,F M S,Nice,3,2.9829225931316614,5.003287762403488,1.9768585935235023
677,Jordan Veretout,19,1227,3,1.6776048336178064,2,2.152198977768421,13,11,1,0,M S,Marseille,3,1.6776048336178064,8.456334635615349,6.956960678100586
1126,M&#039;Baye Niang,14,911,3,2.7968635447323322,0,0.10099397879093885,19,2,2,2,F S,Auxerre,1,1.2766729407012463,1.909604735672474,0.5698742009699345
1144,Seko Fofana,17,1476,3,4.327620451338589,3,1.8881269292905927,37,19,0,0,M S,Lens,2,2.807434414513409,7.623485088348389,3.7555901035666466
3362,Rony Lopes,15,1001,3,2.011653946712613,5,2.5989011647179723,28,26,2,0,F M S,Troyes,3,2.011653946712613,4.583205172792077,1.2984330207109451
3390,Rémy Cabella,13,1024,3,2.773414298892021,6,4.109311692416668,16,36,1,0,M S,Lille,3,2.773414298892021,8.21027735620737,4.132975805550814
3475,Ludovic Blas,19,1503,3,4.837395045906305,1,2.807541185989976,58,24,2,0,F M S,Nantes,2,3.3172696717083454,7.365596406161785,2.5202274844050407
3663,Grejohn Kyei,18,833,3,4.725033726543188,2,1.4572342745959759,22,4,2,0,F S,Clermont Foot,3,3.9649387262761593,6.050312633626163,1.9161326857283711
3795,Adrien Hunou,18,1397,3,6.824956651777029,1,1.992991428822279,30,12,1,0,F M,Angers,3,6.824956651777029,7.394392656162381,1.2812754772603512
3800,Steve Mounie,6,288,3,2.353000521659851,0,0.09274638630449772,14,2,0,0,F S,Brest,2,1.592905342578888,1.667080670595169,0.19912900403141975
4773,Benjamin Bourigeaud,19,1566,3,3.292405119165778,5,5.685265474021435,31,56,2,1,F M,Rennes,2,2.5323095079511404,10.418198805302382,5.674469705671072
5197,Achraf Hakimi,17,1208,3,1.8113658335059881,1,2.910748777911067,10,20,4,0,D M S,Paris Saint Germain,3,1.8113658335059881,13.145553920418024,9.9075811766088
5684,Arnaud Nordin,17,1010,3,2.1052124109119177,1,0.7564019896090031,18,3,2,0,F M S,Montpellier,3,2.1052124109119177,3.2383774500340223,0.8069228809326887
6238,Ignatius Ganago,17,677,3,1.9031760916113853,3,1.4207649994641542,14,4,0,0,F M S,"Lens,Nantes",3,1.9031760916113853,3.1754341814666986,0.21968060173094273
6864,Renaud Ripart,17,999,3,3.2903426131233573,1,1.1846341602504253,31,17,3,0,F M S,Troyes,3,3.2903426131233573,5.484669767320156,1.755562487989664
7908,Marshall Munetsi,16,1244,3,2.8812677655369043,1,1.382848834618926,26,11,4,0,M S,Reims,3,2.8812677655369043,4.034267038106918,1.8784353137016296
8651,Enzo Le Fée,20,1760,3,1.6722419699653983,5,5.647864678874612,27,44,2,0,F M,Lorient,3,1.6722419699653983,9.186828386038542,5.527886345982552
8657,Jeremy Le Douaron,14,716,3,4.501880271360278,0,0.1179334931075573,24,2,1,0,F M S,Brest,3,4.501880271360278,4.527195865288377,0.46953281201422215
8978,Luis Suárez,7,284,3,3.863052509725094,1,0.2057351991534233,16,3,1,0,F S,Marseille,3,3.863052509725094,4.02341141551733,0.3430272974073887
8995,Hugo Ekitike,13,498,3,3.171242093667388,2,0.8274298124015331,14,5,0,0,F S,Paris Saint Germain,3,3.171242093667388,5.271812440827489,1.3374590314924717
9621,Florian Tardieu,14,1013,3,2.7101613469421864,0,0.6447865827940404,13,17,2,0,M S,Troyes,0,0.42987633123993874,4.542303727939725,4.114405052736402
9646,Mohamed Bayo,12,292,3,2.8214525021612644,0,0.787184739485383,11,6,0,0,F S,Lille,3,2.8214525021612644,3.5264928489923477,0.5936571955680847
10707,Mounaim El Idrissy,17,1292,3,3.4875786155462265,0,0.38059210032224655,34,6,5,0,F S,Ajaccio,3,3.4875786155462265,4.206845257431269,0.7637712517753243
10790,Branco van den Boomen,19,1686,3,3.5034095887094736,5,4.646275319159031,34,53,4,0,M,Toulouse,0,1.2231246996670961,8.235004357993603,5.596954144537449
10792,Farès Chaïbi,17,1131,3,2.9724091477692127,4,3.4980309307575226,26,18,1,0,F M S,Toulouse,3,2.9724091477692127,5.780831398442388,1.3634022809565067
10822,Wilson Odobert,18,836,3,1.7279027830809355,2,1.0922168828547,15,12,0,0,M S,Troyes,3,1.7279027830809355,5.068134345114231,2.4374029766768217
10827,Amine Salama,17,747,3,2.3797784075140953,1,1.277001716196537,18,5,0,0,F S,Angers,3,2.3797784075140953,4.400390598922968,1.200377106666565
83,Kevin Volland,6,277,2,0.9730459824204445,1,0.337838601320982,10,5,0,0,F M S,Monaco,2,0.9730459824204445,1.5622949302196503,0.5222958996891975
536,Dimitri Payet,15,625,2,2.121691812761128,3,3.1057902947068214,18,27,0,0,M S,Marseille,1,1.3615969056263566,4.668182471767068,1.414193321019411
734,Wahbi Khazri,13,791,2,2.07669962849468,1,0.2690096013247967,18,6,3,1,F M S,Montpellier,2,2.07669962849468,3.137658931314945,1.019331717863679
849,Chancel Mbemba,19,1669,2,1.9387521911412477,0,0.07100043073296547,15,3,2,0,D,Marseille,2,1.9387521911412477,6.170674726366997,5.334024351090193
914,Nabil Bentaleb,15,1269,2,0.4800899736583233,2,1.0558007322251797,16,14,0,0,M S,Angers,2,0.4800899736583233,4.368084330111742,3.998360652476549
1258,Gerson,10,418,2,1.1161878928542137,0,0.6124845985323191,9,4,1,0,M S,Marseille,2,1.1161878928542137,2.19481342472136,0.6252850145101547
2478,Carlos Soler,11,411,2,1.1277560144662857,1,0.7888021562248468,4,5,0,0,M S,Paris Saint Germain,2,1.1277560144662857,3.77057945728302,1.8621188364923
3285,Gaetan Perrin,19,653,2,0.7369558895006776,1,0.41546592488884926,11,7,1,0,M S,Auxerre,2,0.7369558895006776,1.7915554232895374,0.639133614487946
3297,Marquinhos,18,1467,2,1.674844216555357,0,0.2286618035286665,12,4,1,0,D S,Paris Saint Germain,2,1.674844216555357,9.911047883331776,9.639509156346321
3309,Valère Germain,17,395,2,1.0336363948881626,0,0.29045689292252064,13,5,0,1,F M S,Montpellier,2,1.0336363948881626,2.011950258165598,0.9792020954191685
3314,Franck Honorat,19,1515,2,2.180742898955941,1,5.234486889094114,26,49,1,0,F M S,Brest,2,2.180742898955941,8.330507847480476,2.0256840474903584
3561,Romain Hamouma,10,612,2,1.3112719971686602,1,0.833749882876873,10,10,1,2,F S,Ajaccio,2,1.3112719971686602,2.2924961764365435,0.7084119003266096
4828,Mathias Autret,16,1062,2,1.4653885113075376,2,1.240041196346283,19,21,0,0,M S,Auxerre,1,0.7052935110405087,2.3320098519325256,1.3036041930317879
5228,Renato Sanches,11,314,2,0.8216215874999762,0,0.7030963078141212,6,4,0,0,M S,Paris Saint Germain,2,0.8216215874999762,3.964974030852318,3.2097330391407013
5598,Angel Gomes,18,1460,2,2.1866383235901594,2,1.2122141737490892,25,19,3,0,M,Lille,1,1.4265432264655828,8.583292420953512,6.616611590608954
5619,Pierre Lees-Melou,15,1260,2,1.0690697776153684,0,0.5910499021410942,20,4,5,1,M,Brest,2,1.0690697776153684,3.219187766313553,2.3563390001654625
5623,Lois Diony,8,434,2,2.067272437736392,0,0.20483119785785675,10,5,1,0,F S,Angers,2,2.067272437736392,2.826029274612665,1.0642206221818924
5655,Flavien Tait,20,1240,2,2.5220810808241367,1,1.509635510854423,19,16,2,0,F M S,Rennes,2,2.5220810808241367,9.263701807707548,5.91768204793334
5737,Saif-Eddine Khaoui,18,1071,2,2.849548365920782,3,2.885877251625061,22,24,2,0,M S,Clermont Foot,2,2.849548365920782,5.565028715878725,0.6024604104459286
5752,Alexis Claude Maurice,14,444,2,0.9943938544020057,2,0.8715438982471824,10,7,0,0,M S,"Lens,Nice",2,0.9943938544020057,2.5385757526382804,0.8822459727525711
5778,Johan Gastien,18,1580,2,0.6165287606418133,2,0.6509858351200819,12,17,5,0,M,Clermont Foot,2,0.6165287606418133,4.280542898923159,3.647630063816905
5800,Lebo Mothiba,9,149,2,1.2930092215538025,0,0,5,0,0,0,S,Strasbourg,2,1.2930092215538025,1.3139045909047127,0.020895369350910187
5977,Joia Nuno Da Costa,16,914,2,1.5095172449946404,0,1.1373725961893797,17,11,2,1,F M S,Auxerre,2,1.5095172449946404,2.079146983101964,0.3060567006468773
6007,Nicolas Cozza,17,1258,2,1.8314924761652946,1,0.7368974946439266,7,7,3,0,D S,Montpellier,2,1.8314924761652946,2.1807217220775783,1.4363499786704779
6073,Guillermo Maripán,14,1126,2,1.022794084623456,0,0.047194600105285645,9,1,0,1,D S,Monaco,2,1.022794084623456,2.4108312372118235,2.3536132369190454
6773,Samuel Gigot,13,978,2,2.445629343390465,2,0.6376201277598739,6,3,2,2,D S,Marseille,2,2.445629343390465,3.036743028089404,3.021647049114108
6883,Xavier Chavalerin,17,1062,2,0.35069199185818434,1,1.2327644303441048,13,7,1,0,M S,Troyes,2,0.35069199185818434,2.3282561637461185,1.9722610116004944
6885,Axel Disasi,19,1619,2,2.4751506987959146,3,0.9440095014870167,13,7,2,0,D S,Monaco,2,1.7150555942207575,4.724104614928365,4.411819631233811
7142,Moussa Dembele,14,593,2,1.6930734105408192,0,0.06341870129108429,19,1,1,0,F S,Lyon,2,1.6930734105408192,2.2843977995216846,0.9408853929489851
7240,Benoit Badiashile Mukinayi,11,832,2,0.5582832135260105,0,0.5455020070075989,5,1,3,0,D S,Monaco,2,0.5582832135260105,1.475498728454113,1.4403280057013035
7754,Tiago Djaló,18,1474,2,1.4084015116095543,0,0.08997398242354393,11,2,5,0,D S,Lille,2,1.4084015116095543,4.977427026256919,4.864028153941035
9279,Krépin Diatta,16,1103,2,3.2441749246791005,1,0.826397298835218,24,11,2,0,F M S,Monaco,2,3.2441749246791005,4.91479526553303,1.6480901036411524
9298,Alexis Flips,14,824,2,1.4650240140035748,3,3.2759851925075054,20,19,1,1,D M S,Reims,2,1.4650240140035748,4.685482079163194,2.120753690600395
9633,Przemyslaw Frankowski,19,1378,2,2.3631278071552515,2,2.853240355849266,20,30,1,0,D M S,Lens,1,1.6030326876789331,7.673754636198282,5.166325494647026
9648,Elbasan Rashani,17,1105,2,2.5344830341637135,1,1.7317876908928156,16,8,1,0,M S,Clermont Foot,2,2.5344830341637135,4.595216685906053,1.9691475620493293
9929,Théo Le Bris,15,910,2,1.0701816715300083,0,0.4358570873737335,8,5,0,0,D M S,Lorient,2,1.0701816715300083,2.7235677912831306,1.6578732132911682
9999,Arthur Theate,20,1800,2,2.4630160368978977,0,0.3416903354227543,12,6,4,0,D,Rennes,2,2.4630160368978977,6.710727605968714,6.597052123397589
10381,Ibrahima Koné,19,454,2,1.507466757670045,1,0.2410239251330495,5,5,2,0,F S,Lorient,1,0.7473717574030161,1.520872050896287,0.5324765630066395
10431,Désiré Doué,14,536,2,0.8575425688177347,0,0.6133123487234116,13,7,3,0,F M S,Rennes,2,0.8575425688177347,3.483935922384262,2.5586795657873154
10771,Ben Seghir,4,270,2,1.0405725538730621,0,0.1903901845216751,9,3,1,0,F S,Monaco,2,1.0405725538730621,1.8856570720672607,0.6546933501958847
10782,Neto Borges,16,1357,2,2.32851923070848,0,1.8090650793164968,15,18,1,1,D M,Clermont Foot,2,2.32851923070848,5.233219474554062,2.792872976511717
10789,Anthony Rouault,19,1708,2,1.1216881312429905,0,0.38846418634057045,10,4,1,0,D,Toulouse,2,1.1216881312429905,4.83836499415338,4.8149059768766165
10791,Stijn Spierings,19,1710,2,1.3236633939668536,0,0.4970312900841236,18,12,1,0,M,Toulouse,2,1.3236633939668536,7.9494642820209265,7.1538287699222565
10811,Ismaily,15,1237,2,1.2778800260275602,1,1.6135805286467075,11,14,0,0,D S,Lille,2,1.2778800260275602,5.376170840114355,3.865252461284399
10821,Jackson Porozo,12,962,2,1.4324702713638544,0,0.035215798765420914,17,1,2,0,D S,Troyes,2,1.4324702713638544,2.113558266311884,1.2449875939637423
10826,Miha Blazic,14,1220,2,1.251858800649643,0,0.06902889907360077,4,1,1,0,D,Angers,2,1.251858800649643,3.9184549935162067,3.8714547976851463
414,Juan Bernat,13,774,1,1.0151888839900494,0,0.6760550886392593,4,9,1,0,D M S,Paris Saint Germain,1,1.0151888839900494,7.3499454744160175,5.783055275678635
485,Mamadou Sakho,9,511,1,0.9469585083425045,0,0,3,0,1,0,D S,Montpellier,1,0.9469585083425045,1.4603639245033264,1.4603639245033264
504,Aaron Ramsey,14,700,1,2.1280064675956964,1,0.5073018576949835,12,10,0,0,M S,Nice,1,2.1280064675956964,4.000719483941793,1.8983598314225674
772,Moussa Sissoko,13,988,1,1.8555477112531662,0,0.5263836085796356,10,12,2,0,M S,Nantes,1,1.8555477112531662,2.834204286336899,0.6567861065268517
834,José Fonte,17,1407,1,0.9619512977078557,0,0.3043757062405348,9,4,4,0,D S,Lille,1,0.9619512977078557,4.711912419646978,4.564383840188384
1682,Islam Slimani,15,982,1,2.923800505697727,1,1.0360815972089767,15,12,5,0,F S,Brest,1,2.1637065187096596,4.721166361123323,1.974898299202323
1932,Sanjin Prcic,17,1114,1,0.61931536719203,1,0.6255180090665817,22,6,1,1,M S,Strasbourg,1,0.61931536719203,4.377905480563641,3.8952217306941748
3223,Benjamin André,18,1583,1,0.9106105072423816,1,1.4383230675011873,13,13,5,0,M,Lille,1,0.9106105072423816,10.084920436143875,8.759050454944372
3239,Hamari Traore,19,1634,1,0.7974716764874756,2,1.8963945023715496,18,14,4,0,D S,Rennes,1,0.7974716764874756,8.893748115748167,7.501476880162954
3243,Gaëtan Charbonnier,6,249,1,0.7702426984906197,0,0.11433540005236864,8,3,1,0,F S,Auxerre,1,0.7702426984906197,1.4369502663612366,0.6634699907153845
3259,Adam Ounas,13,796,1,2.1043603755533695,1,2.9426004365086555,21,23,1,0,F M S,Lille,1,2.1043603755533695,7.788462743163109,3.7421724125742912
3274,Maxime Gonalons,10,558,1,0.6375544741749763,0,0,3,0,3,0,M S,Clermont Foot,1,0.6375544741749763,1.1411481127142906,1.1020996049046516
3322,Alexander Djiku,18,1534,1,1.2876683864742517,2,0.8036276716738939,10,7,2,0,D,Strasbourg,1,1.2876683864742517,3.2533932784572244,3.1200060872361064
3479,Marcus Coco,12,262,1,0.6299896258860826,0,0.2114025019109249,5,3,0,0,D F M S,Nantes,1,0.6299896258860826,1.3095755092799664,0.8929970115423203
3490,Thomas Mangani,16,717,1,1.7050714995712042,1,1.0764587614685297,8,18,3,0,M S,Ajaccio,0,0.18488120008260012,0.8715599793940783,0.7465291805565357
3673,Valentin Rongier,18,1438,1,1.1326498882845044,0,0.9788769073784351,11,15,4,0,M S,Marseille,1,1.1326498882845044,7.097503867000341,5.169420745223761
4811,Jean Eudes Aholou,16,713,1,0.7491227872669697,0,1.2762374840676785,10,6,3,0,M S,Strasbourg,1,0.7491227872669697,3.7805523984134197,2.854089230298996
5177,Caio Henrique,16,1354,1,0.3868988249450922,5,3.4974461048841476,8,25,3,0,D S,Monaco,1,0.3868988249450922,5.7582945711910725,3.3456752421334386
5261,Kevin Danso,19,1710,1,1.6345596364699304,1,0.8521681288257241,10,5,4,0,D,Lens,1,1.6345596364699304,6.277031926438212,6.081549444235861
5626,Jeremie Bela,12,597,1,0.47968159057199955,1,0.5086121875792742,7,3,0,0,D M S,Clermont Foot,1,0.47968159057199955,0.6353008868172765,0.47226548846811056
5635,Faitout Maouassa,17,996,1,0.5221629934385419,4,2.1465452895499766,13,14,0,0,D M S,Montpellier,1,0.5221629934385419,2.984129287302494,0.5824771872721612
5654,Baptiste Santamaria,8,595,1,0.33906739205121994,0,0.38962148129940033,8,9,2,0,M S,Rennes,1,0.33906739205121994,3.569029726088047,3.2983776852488518
5727,Gauthier Hein,18,788,1,1.4449938237667084,0,0.8069723416119814,13,13,0,0,M S,Auxerre,1,1.4449938237667084,3.2719347486272454,1.3706694664433599
5733,Houssem Aouar,7,375,1,1.1012928001582623,0,0.1085973009467125,6,3,2,0,M S,Lyon,1,1.1012928001582623,1.9130861014127731,0.7471240907907486
5759,Matteo Guendouzi,17,1267,1,2.4498210959136486,3,1.4120668023824692,18,13,2,0,F M S,Marseille,1,2.4498210959136486,8.8418929874897,6.64792513102293
5976,Yoann Salmier,17,1433,1,1.3223253320902586,0,0.05680129863321781,9,2,3,1,D,Troyes,1,1.3223253320902586,3.3180774711072445,3.2448865585029125
6061,Quentin Boisgard,5,182,1,0.34991589188575745,0,0.06655929982662201,6,4,1,0,M S,Lorient,1,0.34991589188575745,0.7765639051795006,0.45592449605464935
6112,Andrei Girotto,18,1610,1,0.6046104002743959,1,1.1446338910609484,15,8,3,0,D M,Nantes,1,0.6046104002743959,2.2560487035661936,1.9941702876240015
6162,Cengiz Ünder,18,900,1,4.603790672495961,3,2.5754078729078174,29,18,1,0,D M S,Marseille,0,3.843695158138871,7.3954230435192585,2.6510400529950857
6377,Joe Rodon,11,990,1,0.4753764048218727,0,0.02187642641365528,7,1,2,1,D,Rennes,1,0.4753764048218727,2.5124371014535427,2.4905606769025326
6697,Armand Lauriente,3,270,1,1.8067249655723572,0,1.6335719674825668,14,9,0,0,F M,Lorient,1,1.8067249655723572,3.554154932498932,0.8050299882888794
6846,Sofiane Diop,12,698,1,1.207211947068572,3,1.172907568514347,15,11,1,0,F M S,"Monaco,Nice",1,1.207211947068572,3.552375204861164,1.7571040373295546
6878,Youcef Atal,12,616,1,1.2810884732753038,0,1.555613985285163,9,10,1,0,D S,Nice,1,1.2810884732753038,4.398715656250715,2.436433386988938
6905,Ludovic Ajorque,13,771,1,2.3679431956261396,0,1.0447119493037462,23,10,1,0,F S,Strasbourg,0,1.6078482549637556,4.022622212767601,1.936723225750029
6945,Youssouf Fofana,18,1477,1,1.1491413619369268,0,0.8653668910264969,19,11,2,1,M S,Monaco,1,1.1491413619369268,5.618627067655325,4.448062748648226
7265,Kephren Thuram,19,1269,1,1.1292074657976627,3,3.013657101429999,11,17,1,0,M S,Nice,1,1.1292074657976627,5.23411051928997,2.356524959206581
7328,Maxence Caqueret,17,1218,1,1.5278361141681671,2,1.7976018078625202,13,19,2,0,M S,Lyon,1,1.5278361141681671,7.856786975637078,5.891647879034281
7340,Rhys Healey,3,52,1,0.3199399933218956,0,0.39640140533447266,4,2,0,0,S,Toulouse,1,0.3199399933218956,0.7163409888744354,0
7540,Theo Sainte Luce,5,360,1,0.441954112611711,1,0.27387019619345665,3,5,0,0,D,Montpellier,1,0.441954112611711,1.1195548251271248,0.5350595004856586
7732,Haris Belkebla,19,1277,1,0.17408899776637554,0,0.663073044270277,7,8,1,0,D M S,Brest,1,0.17408899776637554,2.941444793716073,2.6067785918712616
7743,Pereira Lage,18,1103,1,0.7661472046747804,1,1.3454237915575504,18,10,2,0,F M S,Brest,1,0.7661472046747804,2.3591018356382847,0.6964747980237007
7756,Yusuf Yazici,4,205,1,0.577972587198019,1,0.3698712959885597,5,8,0,0,M S,Lille,1,0.577972587198019,2.1343860030174255,1.2457006983458996
7762,Jean-Ricner Bellegarde,19,1599,1,1.2541312910616398,5,3.730452897027135,21,37,3,0,D M,Strasbourg,1,1.2541312910616398,7.25536672025919,5.197378430515528
8006,Evann Guessand,18,855,1,1.7377986311912537,2,1.1130833253264427,12,11,2,0,F M S,Nantes,1,1.7377986311912537,4.535204792395234,2.2726481538265944
8094,Mathis Cherki,16,454,1,1.4132244689390063,3,2.244770422577858,22,27,2,0,M S,Lyon,1,1.4132244689390063,4.384850598871708,2.5738231651484966
8239,Takumi Minamino,10,381,1,1.136586032807827,3,1.1669940203428268,7,3,1,0,M S,Monaco,1,1.136586032807827,1.9099271818995476,0.553374283015728
8652,Stéphane Diarra,17,737,1,1.5795356528833508,0,1.1702140271663666,15,3,1,0,F M S,Lorient,1,1.5795356528833508,3.5242404779419303,1.2418046817183495
8664,Facundo Medina,18,1545,1,1.4678792506456375,2,0.5905776787549257,8,8,4,0,D,Lens,1,1.4678792506456375,6.910621555522084,6.1323683792725205
8696,Pape Alassane Gueye,13,473,1,0.7925792001187801,1,0.9982882291078568,7,3,1,0,M S,Marseille,1,0.7925792001187801,3.5444757137447596,1.926648249849677
8697,Jonathan Clauss,16,1244,1,1.4557423740625381,7,5.593521319329739,21,25,1,0,D,Marseille,1,1.4557423740625381,8.262350987643003,2.818267660215497
8759,David Pereira Da Costa,17,1086,1,2.2891977056860924,3,3.660647686570883,20,22,1,0,F M S,Lens,1,2.2891977056860924,9.197240239009261,4.5607854928821325
8823,Ante Palaversa,1,9,1,0.44722801446914673,0,0,1,0,0,0,S,Troyes,1,0.44722801446914673,0,0
